time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
2.000805,103,21.37849,158.4872,-128.1512,55.71813,-3.810931,1.196546,12.93373,-14.89141,12.57618,-6.666852
2.000805,104,6.563089,362.8009,-71.00662,292.3851,-5.880831,0.1032198,7.009877,-1.375313,0.3361003,-1.112863
2.000805,105,18.76283,21.31134,36.47952,-153.4072,15.6161,-0.7946624,2.032817,-3.715829,-7.30293,28.60611
2.000805,106,3.376068,-175.1899,-42.19171,25.50536,-2.121472,0.5362299,-14.65014,4.115997,0.8893999,-0.7682023
2.000805,107,9.662031,244.6227,-398.8636,-154.917,4.880868,0.5676349,7.388935,-1.767827,2.720238,0.6477368
2.000805,108,1.22335,389.7798,-84.54176,-154.3508,3.181313,0.1792346,8.873772,-0.461601,0.1094647,0.06236503
2.000805,109,0.8869361,28.15616,250.5364,348.3521,-9.508286,-0.3594536,0.7745137,-0.003689699,-0.1573277,-0.2300021
2.000805,110,5.006505,-172.089,151.8486,185.3421,-8.702409,-0.5250655,-7.911829,1.208183,-1.285511,-2.096706
2.000805,111,9.315348,-408.8179,131.7681,28.49011,-0.4034184,-0.1276756,-9.568403,3.284211,-0.5858339,-0.2202701
2.000805,112,7.288535,-277.5786,-408.0889,-45.4146,1.199246,0.4961752,-8.882092,1.181892,1.788803,0.007303508
2.000805,113,9.657926,-286.0342,258.0323,94.2099,-3.1737,-0.721834,-9.068334,2.659472,-3.459358,0.9280334
2.000805,114,3.50113,176.8222,112.6115,-174.6635,8.469713,-0.5590029,8.461798,-1.41092,-0.964097,1.286001
2.000805,115,4.482028,-38.54389,-92.0631,-240.203,12.09144,0.7597899,-2.00034,0.3296073,1.652929,2.664977
2.000805,116,3.155571,-80.26376,283.995,14.50545,-4.980235,-1.046427,-10.44919,0.4101413,-1.633229,-0.1818882
2.000805,117,11.92653,-29.59349,270.9814,-143.7636,10.63923,-0.8459456,-3.566879,0.1443493,-5.034438,2.457607
2.000805,118,14.39443,228.1458,-297.2543,-128.7901,5.128966,0.4987086,8.476376,-3.105259,3.551474,1.238167
2.000805,119,2.876917,13.51838,-184.1348,-265.6096,10.99349,0.6198584,0.4714015,-0.09605628,0.8872489,1.189718
2.000805,120,1000,-0.05518081,-0.06250281,-0.1015839,-0.05469571,-0.05993824,-0.106686,-27.09128,-27.03052,-63.61757
